Molecule ChEMBL ID,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,NEW_SMILES
CHEMBL3133243,CCCN(CCC)CCCCCCOc1ccc(/C=C/c2cc(OC)cc(OC)c2)cc1,IC50,'=',89430,nM,4.05,CCCN(CCC)CCCCCCOc1ccc(C=Cc2cc(OC)cc(OC)c2)cc1
CHEMBL3134339,COc1cccc(S(=O)(=O)Nc2nc(-c3ccc(Cl)cc3)cs2)c1,IC50,'=',33000,nM,4.48,COc1cccc(S(=O)(=O)N=c2[nH]c(-c3ccc(Cl)cc3)cs2)c1
CHEMBL3134338,Cc1cccc(S(=O)(=O)Nc2nc(-c3ccc(Cl)cc3)cs2)c1,IC50,'=',38300,nM,4.42,Cc1cccc(S(=O)(=O)N=c2[nH]c(-c3ccc(Cl)cc3)cs2)c1
CHEMBL1651055,COc1cc2c3c(nccc3c1)-c1ccccc1C2=O,IC50,'=',0.83,nM,9.08,COc1cc2c3c(nccc3c1)-c1ccccc1C2=O
CHEMBL2058427,C/N=C1\N(C)C(=O)/C(=C\c2c[nH]c3ccc(Br)cc23)N1C,IC50,'=',85,nM,7.07,CN=C1N(C)C(=O)C(=Cc2c[nH]c3ccc(Br)cc23)N1C
CHEMBL2058409,CN1C(=N)NC(=O)/C1=C\c1c[nH]c2c(Br)cccc12,IC50,'=',6107,nM,5.21,CN1C(=Cc2c[nH]c3c(Br)cccc23)C(=O)N=C1N
CHEMBL3605360,C[n+]1ccc2c(c1)c1ccccc1n2CCCCCCCCn1c2ccccc2c2c[n+](C)ccc21.[I-].[I-],IC50,'=',250,nM,6.6,C[n+]1ccc2c(c1)c1ccccc1n2CCCCCCCCn1c2ccccc2c2c[n+](C)ccc21
CHEMBL3605363,CC[n+]1ccc2c(c1)c1ccccc1n2CCCCCCCCCn1c2ccccc2c2c[n+](CC)ccc21.[I-].[I-],IC50,'=',7300,nM,5.14,CC[n+]1ccc2c(c1)c1ccccc1n2CCCCCCCCCn1c2ccccc2c2c[n+](CC)ccc21
CHEMBL108660,Cc1cc(=O)oc2cc(OCc3ccccc3)ccc12,IC50,'=',2620,nM,5.58,Cc1cc(=O)oc2cc(OCc3ccccc3)ccc12
CHEMBL1927672,CC(C)CCSc1nc2c(c(=O)n(C)c(=O)n2C)n1C,IC50,'=',15200,nM,4.82,CC(C)CCSc1nc2c(c(=O)n(C)c(=O)n2C)n1C
CHEMBL4575225,C#CCN1CCC(/C=C\c2ccc(F)cc2)CC1,IC50,'=',726.1,nM,6.14,C#CCN1CCC(C=Cc2ccc(F)cc2)CC1
CHEMBL4072417,O=C1CCc2ccc(OCCCCCCN3CCN(c4ccccn4)CC3)cc2N1,IC50,'=',5600,nM,5.25,O=C1CCc2ccc(OCCCCCCN3CCN(c4ccccn4)CC3)cc2N1
CHEMBL3771008,O=C1COc2ccccc2C2CC(c3ccccc3Cl)=NN12,IC50,'=',55680,nM,4.25,O=C1COc2ccccc2C2CC(c3ccccc3Cl)=NN12
CHEMBL3651140,CC1(C)CCc2cc(CN[C@H]3CC3c3ccccc3)ccc2O1,IC50,'=',7400,nM,5.13,CC1(C)CCc2cc(CNC3CC3c3ccccc3)ccc2O1
CHEMBL3652411,Cc1nccn1-c1ccc2nc(-c3ccccc3)ncc2c1,IC50,'=',10000,nM,5,Cc1nccn1-c1ccc2nc(-c3ccccc3)ncc2c1
CHEMBL2151679,C/C(=N/Nc1nc(-c2ccc(F)cc2F)cs1)c1nccs1,IC50,'=',5460,nM,5.26,CC(=NN=c1[nH]c(-c2ccc(F)cc2F)cs1)c1nccs1
CHEMBL2151681,C/C(=N/Nc1nc(-c2ccc(F)cc2F)cs1)c1ccccn1,IC50,'=',3040,nM,5.52,CC(=NN=c1[nH]c(-c2ccc(F)cc2F)cs1)c1ccccn1
CHEMBL1938478,C1=CCN(CCCc2ccccc2)CC1,IC50,'=',86100,nM,4.07,C1=CCN(CCCc2ccccc2)CC1
CHEMBL303594,CC(=O)N1N=C(c2ccc(O)cc2)CC1c1cccc(Cl)c1,IC50,'=',10,nM,8,CC(=O)N1N=C(c2ccc(O)cc2)CC1c1cccc(Cl)c1
CHEMBL1945160,N#Cc1cccc(COc2ccc3occc(=O)c3c2)c1,IC50,'=',255,nM,6.59,N#Cc1cccc(COc2ccc3occc(=O)c3c2)c1
CHEMBL3736060,Cc1ccc2oc(=O)c(-c3cccc(OCCCCN(C)C)c3)cc2c1,IC50,'=',26730,nM,4.57,Cc1ccc2oc(=O)c(-c3cccc(OCCCCN(C)C)c3)cc2c1
CHEMBL3416429,Cl.N[C@@H]1C[C@H]1c1cccc(NC(=O)c2ccccc2)c1,IC50,'=',1540,nM,5.81,NC1CC1c1cccc(NC(=O)c2ccccc2)c1
CHEMBL4065952,C#CCn1c(-c2ccc(C(=O)N/N=C/c3cccc(OC)c3OC)cc2)nc2ccccc21,IC50,'=',53513,nM,4.27,C#CCn1c(-c2ccc(C(=O)NN=Cc3cccc(OC)c3OC)cc2)nc2ccccc21
CHEMBL4522235,Cc1c(C)c2ccc(OCCCN3CCc4ccccc4C3)cc2oc1=O.Cl,IC50,'=',2680,nM,5.57,Cc1c(C)c2ccc(OCCCN3CCc4ccccc4C3)cc2oc1=O
CHEMBL4441456,Cc1c(C)c2ccc(OC3CCN(C)CC3)cc2oc1=O,IC50,'=',11700,nM,4.93,Cc1c(C)c2ccc(OC3CCN(C)CC3)cc2oc1=O
CHEMBL4571763,Cc1c(C)c2ccc(OCC3CCCN(Cc4ccccc4)C3)cc2oc1=O,IC50,'=',2300,nM,5.64,Cc1c(C)c2ccc(OCC3CCCN(Cc4ccccc4)C3)cc2oc1=O
CHEMBL4592550,C#CCN(C)Cc1ccc(Cc2cn(C)nn2)cc1,IC50,'=',500,nM,6.3,C#CCN(C)Cc1ccc(Cc2cn(C)nn2)cc1
CHEMBL1388493,O=C(NCCCN1CCOCC1)c1cc2ccccc2oc1=O,IC50,'=',42320,nM,4.37,O=C(NCCCN1CCOCC1)c1cc2ccccc2oc1=O
CHEMBL1080448,Cc1ccc(C2CC(c3ccco3)=NN2C(N)=S)cc1,IC50,'=',65840,nM,4.18,Cc1ccc(C2CC(c3ccco3)=NN2C(N)=S)cc1
CHEMBL3950869,CN(Cc1ccc(F)cc1)S(=O)(=O)c1ccc2c(c1)C(=O)C(=O)N2,IC50,'=',8260,nM,5.08,CN(Cc1ccc(F)cc1)S(=O)(=O)c1ccc2c(c1)C(=O)C(=O)N2
CHEMBL3916392,C#CCN1C(=O)C(=O)c2cc(S(=O)(=O)N(C)Cc3cccc(F)c3)ccc21,IC50,'=',10670,nM,4.97,C#CCN1C(=O)C(=O)c2cc(S(=O)(=O)N(C)Cc3cccc(F)c3)ccc21
CHEMBL3938837,O=C1OCc2cc(OCc3ccc(C(F)(F)F)cc3)ccc21,IC50,'=',9240,nM,5.03,O=C1OCc2cc(OCc3ccc(C(F)(F)F)cc3)ccc21
CHEMBL3939253,CC(=O)c1ccc(OCc2ccc(Cl)cc2)cc1O,IC50,'=',25340,nM,4.6,CC(=O)c1ccc(OCc2ccc(Cl)cc2)cc1O
CHEMBL187178,COc1cc(OC)c2c(=O)c3ccccc3oc2c1,IC50,'=',20200,nM,4.7,COc1cc(OC)c2c(=O)c3ccccc3oc2c1
CHEMBL186863,COc1ccc2c(=O)c3ccccc3oc2c1O,IC50,'=',18000,nM,4.75,COc1ccc2c(=O)c3ccccc3oc2c1O
CHEMBL186416,COc1cc(OC)c2c(=O)c3cccc(OC)c3oc2c1,IC50,'=',58000,nM,4.24,COc1cc(OC)c2c(=O)c3cccc(OC)c3oc2c1
CHEMBL311469,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,IC50,'=',59,nM,7.23,CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2
CHEMBL1761762,COc1ccc2cc(-c3c[nH]c4ccccc34)c(=O)oc2c1,IC50,'=',9670,nM,5.01,COc1ccc2cc(-c3c[nH]c4ccccc34)c(=O)oc2c1
CHEMBL481658,CC(C)=CC(=O)O[C@H]1Cc2cc3ccc(=O)oc3cc2OC1(C)C,IC50,'=',1760,nM,5.75,CC(C)=CC(=O)OC1Cc2cc3ccc(=O)oc3cc2OC1(C)C
CHEMBL125520,COc1ccc2c(c1)C(=O)c1cc(-c3cccc(C(F)(F)F)c3)nnc1-2,IC50,'=',38,nM,7.42,COc1ccc2c(c1)C(=O)c1cc(-c3cccc(C(F)(F)F)c3)nnc1-2
CHEMBL1927667,Cn1c(=O)c2c(nc(SCCc3ccccc3)n2C)n(C)c1=O,IC50,'=',18700,nM,4.73,Cn1c(=O)c2c(nc(SCCc3ccccc3)n2C)n(C)c1=O
CHEMBL4060398,Cc1c(C#N)c(=O)oc2cc(OCc3ccc(Cl)cc3)ccc12,IC50,'=',1130,nM,5.95,Cc1c(C#N)c(=O)oc2cc(OCc3ccc(Cl)cc3)ccc12
CHEMBL4097867,Cc1cc(=O)oc2cc(OCc3ccc(Br)cc3)ccc12,IC50,'=',50,nM,7.3,Cc1cc(=O)oc2cc(OCc3ccc(Br)cc3)ccc12
CHEMBL4434955,Cc1ccc(-c2cc(S(=O)(=O)c3ccc(CN)s3)ccc2S(C)(=O)=O)cc1.Cl,IC50,'=',33000,nM,4.48,Cc1ccc(-c2cc(S(=O)(=O)c3ccc(CN)s3)ccc2S(C)(=O)=O)cc1
CHEMBL1830808,CCOC(=O)c1cc2cccc(O)c2oc1=O,IC50,'=',40550,nM,4.39,CCOC(=O)c1cc2cccc(O)c2oc1=O
CHEMBL591523,CC(=O)c1cc2cc(Br)ccc2oc1=O,IC50,'=',51630,nM,4.29,CC(=O)c1cc2cc(Br)ccc2oc1=O
CHEMBL4741070,COc1cc(/C=C/C(=O)N2CCc3ccccc3C2)ccc1OC(=O)N(C)OC,IC50,'=',22200,nM,4.65,COc1cc(C=CC(=O)N2CCc3ccccc3C2)ccc1OC(=O)N(C)OC
CHEMBL4745075,COc1cc(/C=C/C(=O)N2CCc3ccccc3C2)ccc1OC(=O)N(c1ccccc1)c1ccccc1,IC50,'=',16900,nM,4.77,COc1cc(C=CC(=O)N2CCc3ccccc3C2)ccc1OC(=O)N(c1ccccc1)c1ccccc1
CHEMBL4759959,COc1cc(/C=C/C(=O)N2CCc3ccccc3C2)ccc1OC(=O)N(C)C,IC50,'=',35700,nM,4.45,COc1cc(C=CC(=O)N2CCc3ccccc3C2)ccc1OC(=O)N(C)C
CHEMBL4747710,CCN(C)C(=O)Oc1ccc(/C=C/C(=O)N2CCCCC2)cc1OC,IC50,'=',29600,nM,4.53,CCN(C)C(=O)Oc1ccc(C=CC(=O)N2CCCCC2)cc1OC
CHEMBL3133245,COc1cc(/C=C/c2ccc(OCCCCCCN3CCCCC3)cc2)cc(OC)c1,IC50,'=',29830,nM,4.53,COc1cc(C=Cc2ccc(OCCCCCCN3CCCCC3)cc2)cc(OC)c1
CHEMBL2312981,Cn1c(=O)c2c(cc(-n3cc(-c4ccc(Cl)cc4)nn3)n2C)n(C)c1=O,IC50,'=',726.3,nM,6.14,Cn1c(=O)c2c(cc(-n3cc(-c4ccc(Cl)cc4)nn3)n2C)n(C)c1=O
CHEMBL4446092,CC(C)c1noc(-c2ccc(C3=NCCN3)cc2)n1,IC50,'=',22500,nM,4.65,CC(C)c1noc(-c2ccc(C3=NCCN3)cc2)n1
CHEMBL1945159,Cc1ccc(COc2ccc3occc(=O)c3c2)cc1,IC50,'=',3490,nM,5.46,Cc1ccc(COc2ccc3occc(=O)c3c2)cc1
CHEMBL187043,O=c1c2c(O)cc(O)cc2oc2ccc(O)c(O)c12,IC50,'=',24000,nM,4.62,O=c1c2c(O)cc(O)cc2oc2ccc(O)c(O)c12
CHEMBL2409543,C/C(=N\Nc1nc(C)cs1)c1cccnc1,IC50,'=',6910,nM,5.16,CC(=NN=c1[nH]c(C)cs1)c1cccnc1
CHEMBL3121862,CC(=O)Nc1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O,IC50,'=',62.7,nM,7.2,CC(=O)Nc1cc2ccc(OCc3cccc(Cl)c3)cc2oc1=O
CHEMBL3121795,COC(=O)c1cc2ccc(OCCc3ccc(Cl)cc3)cc2oc1=O,IC50,'=',74.8,nM,7.13,COC(=O)c1cc2ccc(OCCc3ccc(Cl)cc3)cc2oc1=O
CHEMBL3127966,Cn1c(CN2CCOCC2)cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc21,IC50,'=',4400,nM,5.36,Cn1c(CN2CCOCC2)cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc21
CHEMBL1945152,O=c1ccoc2ccc(OCc3cccc(Cl)c3)cc12,IC50,'=',424,nM,6.37,O=c1ccoc2ccc(OCc3cccc(Cl)c3)cc12
CHEMBL1945273,O=c1ccoc2ccc(OCCc3ccc(Br)cc3)cc12,IC50,'=',480,nM,6.32,O=c1ccoc2ccc(OCCc3ccc(Br)cc3)cc12
CHEMBL1927684,CN(CCCCc1ccccc1)c1nc2c(c(=O)n(C)c(=O)n2C)n1C,IC50,'=',37700,nM,4.42,CN(CCCCc1ccccc1)c1nc2c(c(=O)n(C)c(=O)n2C)n1C
CHEMBL3651114,COc1ccc(CN[C@H]2CC2c2ccccc2)cn1,IC50,'=',1600,nM,5.8,COc1ccc(CNC2CC2c2ccccc2)cn1
CHEMBL3651124,c1ccc(C2C[C@@H]2NCc2ccc3c(c2)OCO3)cc1,IC50,'=',1800,nM,5.75,c1ccc(C2CC2NCc2ccc3c(c2)OCO3)cc1
CHEMBL156861,C/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)c(Br)c21,IC50,'=',650,nM,6.19,CN=C1CCc2c1n(C)c1ccc(OC(=O)NC)c(Br)c21
CHEMBL2420789,Cc1ccc(/C=C/C(=O)c2cccc(Cl)c2)o1,IC50,'=',59500,nM,4.22,Cc1ccc(C=CC(=O)c2cccc(Cl)c2)o1
CHEMBL4552251,C#CCN1CCC(/C=C\c2cc(F)c(F)cc2F)CC1,IC50,'=',5243.7,nM,5.28,C#CCN1CCC(C=Cc2cc(F)c(F)cc2F)CC1
CHEMBL4474185,FC(F)(F)Cc1cc2c(N[C@H]3CC[C@H](N[C@@H]4C[C@H]4c4ccccc4)CC3)ncnc2s1,IC50,'=',65880,nM,4.18,FC(F)(F)Cc1cc2c(=NC3CCC(NC4CC4c4ccccc4)CC3)[nH]cnc2s1
CHEMBL3651094,c1ccc(C2C[C@@H]2NCc2ccccn2)cc1,IC50,'=',31000,nM,4.51,c1ccc(C2CC2NCc2ccccn2)cc1
CHEMBL3735724,Cc1ccc(C(=O)/C=C/c2ccc(F)c(Br)c2)s1,IC50,'=',16100,nM,4.79,Cc1ccc(C(=O)C=Cc2ccc(F)c(Br)c2)s1
CHEMBL1257051,Cn1nnc(-c2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cn2)n1,IC50,'=',8700,nM,5.06,Cn1nnc(-c2ccc(-c3ccc(N4CC(CO)OC4=O)cc3F)cn2)n1
CHEMBL4529750,Cc1cc2ccc(OCC3CCN(Cc4cccc(CO)c4)CC3)cc2oc1=O,IC50,'=',3900,nM,5.41,Cc1cc2ccc(OCC3CCN(Cc4cccc(CO)c4)CC3)cc2oc1=O
CHEMBL4101770,O=C1C=CC(=O)C(OCc2ccccc2)=C1,IC50,'=',13200,nM,4.88,O=C1C=CC(=O)C(OCc2ccccc2)=C1
CHEMBL4473978,NCc1ccc(S(=O)(=O)c2ccccn2)s1,IC50,'=',49000,nM,4.31,NCc1ccc(S(=O)(=O)c2ccccn2)s1
CHEMBL3127970,CCOC(=O)c1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C,IC50,'=',1530,nM,5.82,CCOC(=O)c1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2n1C
CHEMBL3605357,COc1ccc2c(c1)c1cnccc1n2CCCCCCCCCn1c2ccncc2c2cc(OC)ccc21,IC50,'=',1600,nM,5.8,COc1ccc2c(c1)c1cnccc1n2CCCCCCCCCn1c2ccncc2c2cc(OC)ccc21
CHEMBL4453327,NS(=O)(=O)c1ccc(-c2nnc(-c3ccc(Cl)cc3)o2)cc1,IC50,'=',68000,nM,4.17,NS(=O)(=O)c1ccc(-c2nnc(-c3ccc(Cl)cc3)o2)cc1
CHEMBL4593261,Fc1ccc([C@@H]2C[C@H]2NCC2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)cc1F,IC50,'=',20790,nM,4.68,Fc1ccc(C2CC2NCC2CCN(c3ncnc4sc(CC(F)(F)F)cc34)CC2)cc1F
CHEMBL1814450,O=C1/C(=C/c2ccc(N3CCOCC3)cc2)Oc2cc(O)cc(O)c21,IC50,'=',1080,nM,5.97,O=C1C(=Cc2ccc(N3CCOCC3)cc2)Oc2cc(O)cc(O)c21
CHEMBL3415795,C#CCN(C)CC(=C)c1ccc(Br)cc1.Cl,IC50,'=',0.85,nM,9.07,C#CCN(C)CC(=C)c1ccc(Br)cc1
CHEMBL3415801,C#CCN(C)CC(=C)c1ccc(OC)cc1.Cl,IC50,'=',370,nM,6.43,C#CCN(C)CC(=C)c1ccc(OC)cc1
CHEMBL3415614,C#CCN(C)CC(=C)c1ccc(COc2ccccc2)cc1.O=C(O)C(=O)O,IC50,'=',50,nM,7.3,C#CCN(C)CC(=C)c1ccc(COc2ccccc2)cc1
CHEMBL3415815,C#CCN(C)CC(=C)c1ccc(C)c(C)c1.O=C(O)C(=O)O,IC50,'=',18,nM,7.75,C#CCN(C)CC(=C)c1ccc(C)c(C)c1
CHEMBL1254851,N#Cc1ccc(-c2csc(NN=C3CCCCC3)n2)cc1,IC50,'=',4786.3,nM,5.32,N#Cc1ccc(-c2csc(=NN=C3CCCCC3)[nH]2)cc1
CHEMBL4094559,O=C1CCc2ccc(OCCCCCN3CCc4ccccc4C3)cc2N1,IC50,'=',4600,nM,5.34,O=C1CCc2ccc(OCCCCCN3CCc4ccccc4C3)cc2N1
CHEMBL350464,CC/N=C1/CCc2c1n(C)c1ccc(OC(=O)NC)cc21,IC50,'=',3740,nM,5.43,CCN=C1CCc2c1n(C)c1ccc(OC(=O)NC)cc21
CHEMBL13311,O=c1ccoc2ccccc12,IC50,'=',39900,nM,4.4,O=c1ccoc2ccccc12
CHEMBL4226769,CCN(CCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccc(N(C)C)cc1,IC50,'=',11300,nM,4.95,CCN(CCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccc(N(C)C)cc1
CHEMBL4227568,CCN(CCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccc(N(C)C)cc1,IC50,'=',15900,nM,4.8,CCN(CCCCn1sc2cc(OC)c(OC)cc2c1=O)Cc1ccc(N(C)C)cc1
CHEMBL348083,CC(C)/N=C1/CCc2c1n(C)c1ccccc21,IC50,'=',30800,nM,4.51,CC(C)N=C1CCc2c1n(C)c1ccccc21
CHEMBL1258839,O=C(c1ccccc1)c1nc2ccccc2n2c(-c3ccccc3)nnc12,IC50,'=',2.7,nM,8.57,O=C(c1ccccc1)c1nc2ccccc2n2c(-c3ccccc3)nnc12
CHEMBL3113647,CCCOc1ccc2oc(=O)c(CN3CCCC3)cc2c1,IC50,'=',2160,nM,5.67,CCCOc1ccc2oc(=O)c(CN3CCCC3)cc2c1
CHEMBL4285331,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1ccc(Cl)cn1,IC50,'=',13400,nM,4.87,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1ccc(Cl)cn1
CHEMBL1254017,N#Cc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,IC50,'=',4365.16,nM,5.36,N#Cc1ccc(-c2csc(=NN=C3CCCCCC3)[nH]2)cc1
CHEMBL1254623,Cc1cc2cc(NC(=O)c3ccc[n+](C)c3)ccc2[nH]1.[Cl-],IC50,'=',20760,nM,4.68,Cc1cc2cc(NC(=O)c3ccc[n+](C)c3)ccc2[nH]1
CHEMBL1253618,O=C1Cc2cc(OC(=O)c3cccc(Cl)c3)ccc2O1,IC50,'=',7660,nM,5.12,O=C(Oc1ccc2oc(O)cc2c1)c1cccc(Cl)c1
CHEMBL3121781,C#CCCCOc1ccc2cc(NC(C)=O)c(=O)oc2c1,IC50,'=',930,nM,6.03,C#CCCCOc1ccc2cc(NC(C)=O)c(=O)oc2c1
CHEMBL4283975,COc1ncccc1CN[C@H]1[C@@H](C)[C@@H]1c1ccccc1,IC50,'=',41400,nM,4.38,COc1ncccc1CNC1C(C)C1c1ccccc1
CHEMBL4466952,C#CCN1CCC(/C=C/c2ccccc2)CC1,IC50,'=',32960.7,nM,4.48,C#CCN1CCC(C=Cc2ccccc2)CC1
CHEMBL442289,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)cc3)oc2c1,IC50,'=',51,nM,7.29,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)cc3)oc2c1
CHEMBL4578527,CS(=O)(=O)c1ccc(S(=O)(=O)c2ccc(CN)s2)cc1-c1ccc(F)cc1.Cl,IC50,'=',12000,nM,4.92,CS(=O)(=O)c1ccc(S(=O)(=O)c2ccc(CN)s2)cc1-c1ccc(F)cc1
CHEMBL4468215,Cl.NCc1ncc(S(=O)(=O)c2cc3ccccc3c3ccccc23)s1,IC50,'=',46000,nM,4.34,NCc1ncc(S(=O)(=O)c2cc3ccccc3c3ccccc23)s1
CHEMBL3394518,CC1=NN(C(=O)CN2CCOCC2)C(c2cc(Cl)ccc2O)C1,IC50,'=',13080,nM,4.88,CC1=NN(C(=O)CN2CCOCC2)C(c2cc(Cl)ccc2O)C1
CHEMBL3394508,O=C(CN1CCOCC1)N1N=C(c2ccc(Cl)cc2)CC1c1cc(Cl)ccc1O,IC50,'=',31240,nM,4.5,O=C(CN1CCOCC1)N1N=C(c2ccc(Cl)cc2)CC1c1cc(Cl)ccc1O
CHEMBL3394491,COc1ccc(C2=NN(C(=O)CN3CCCCC3)C(c3ccccc3O)C2)cc1,IC50,'=',12710,nM,4.9,COc1ccc(C2=NN(C(=O)CN3CCCCC3)C(c3ccccc3O)C2)cc1
CHEMBL4639218,C[N+]1([O-])CCc2c[nH]c3ccc(O)c(c23)C1,IC50,'=',1400,nM,5.85,C[N+]1([O-])CCc2c[nH]c3ccc(O)c(c23)C1
CHEMBL3735584,O=C(/C=C/c1ccc(F)c(Br)c1)c1ccc[nH]1,IC50,'=',8980,nM,5.05,O=C(C=Cc1ccc(F)c(Br)c1)c1ccc[nH]1
CHEMBL3651133,COc1ccc2c(OC)ccc(CN[C@H]3CC3c3ccccc3)c2c1,IC50,'=',18500,nM,4.73,COc1ccc2c(OC)ccc(CNC3CC3c3ccccc3)c2c1
CHEMBL4083836,CCN(CCCCCCOc1ccc2c(c1)NC(=O)CC2)Cc1ccccc1,IC50,'=',1200,nM,5.92,CCN(CCCCCCOc1ccc2c(c1)NC(=O)CC2)Cc1ccccc1
CHEMBL1814064,O=C(Nc1ccc(O)cc1)c1coc2ccccc2c1=O,IC50,'=',4760,nM,5.32,O=C(Nc1ccc(O)cc1)c1coc2ccccc2c1=O
CHEMBL2333926,C#CCN(C)[C@H](C)Cc1ccc(OCCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,IC50,'=',313,nM,6.5,C#CCN(C)C(C)Cc1ccc(OCCCCCCCCCCN=c2c3c([nH]c4ccccc24)CCCC3)cc1
CHEMBL2333925,C#CCN(C)[C@H](C)Cc1ccc(OCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,IC50,'=',372.4,nM,6.43,C#CCN(C)C(C)Cc1ccc(OCCCCCCCCCN=c2c3c([nH]c4ccccc24)CCCC3)cc1
CHEMBL2333936,C#CCN(C)[C@H](C)Cc1ccc(OCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,IC50,'=',397.8,nM,6.4,C#CCN(C)C(C)Cc1ccc(OCCCCCCN=c2c3c([nH]c4ccccc24)CCCC3)cc1
CHEMBL3134343,O=S(=O)(Nc1nc(-c2ccc(Cl)cc2)cs1)c1ccccc1Cl,IC50,'=',49200,nM,4.31,O=S(=O)(N=c1[nH]c(-c2ccc(Cl)cc2)cs1)c1ccccc1Cl
CHEMBL3121790,C#CCCCCOc1ccc2ccc(=O)oc2c1,IC50,'=',367,nM,6.43,C#CCCCCOc1ccc2ccc(=O)oc2c1
CHEMBL3121867,C#CCNCCOc1ccc2ccc(=O)oc2c1,IC50,'=',10000,nM,5,C#CCNCCOc1ccc2ccc(=O)oc2c1
CHEMBL1213777,CCC(CC)=NNc1nc(-c2cccc(OC)c2)cs1,IC50,'=',824.33,nM,6.08,CCC(CC)=NN=c1[nH]c(-c2cccc(OC)c2)cs1
CHEMBL1258611,CN(C)c1ccc(-c2nnc3c(C(=O)c4ccccc4)nc4ccccc4n23)cc1Br,IC50,'=',9.6,nM,8.02,CN(C)c1ccc(-c2nnc3c(C(=O)c4ccccc4)nc4ccccc4n23)cc1Br
CHEMBL1221982,COc1cc(-c2cc3cc(C)cc(Br)c3oc2=O)cc(OC)c1OC,IC50,'=',31200,nM,4.51,COc1cc(-c2cc3cc(C)cc(Br)c3oc2=O)cc(OC)c1OC
CHEMBL1806762,Cn1c(=O)c2c(nc(OCC3CCCCC3)n2C)n(C)c1=O,IC50,'=',18415,nM,4.74,Cn1c(=O)c2c(nc(OCC3CCCCC3)n2C)n(C)c1=O
CHEMBL4579322,NS(=O)(=O)c1cccc(-c2nnc(-c3ccc(F)cc3)o2)c1,IC50,'=',34400,nM,4.46,NS(=O)(=O)c1cccc(-c2nnc(-c3ccc(F)cc3)o2)c1
CHEMBL3264960,C[C@@H]1CC/C(=N/Nc2nc(-c3ccc(F)cc3F)cs2)C1,IC50,'=',13780,nM,4.86,CC1CCC(=NN=c2[nH]c(-c3ccc(F)cc3F)cs2)C1
CHEMBL3781329,Cl.N[C@@H]1C[C@H]1c1ccc(NC(=O)c2ccc(N3CCOCC3)cc2)cc1,IC50,'=',54.8,nM,7.26,NC1CC1c1ccc(NC(=O)c2ccc(N3CCOCC3)cc2)cc1
CHEMBL3291021,C#CCN(C)Cc1ccc(O)c2ncccc12,IC50,'=',57000,nM,4.24,C#CCN(C)Cc1ccc(O)c2ncccc12
CHEMBL3771277,CC(=O)c1ccc(OCc2ccc(F)c(F)c2)cc1,IC50,'=',78300,nM,4.11,CC(=O)c1ccc(OCc2ccc(F)c(F)c2)cc1
CHEMBL386941,c1ccc(-c2csc(NN=C3CCCC3)n2)cc1,IC50,'=',7883,nM,5.1,c1ccc(-c2csc(=NN=C3CCCC3)[nH]2)cc1
CHEMBL1253845,Fc1ccc(-c2csc(NN=C3CCCCCC3)n2)cc1,IC50,'=',10279,nM,4.99,Fc1ccc(-c2csc(=NN=C3CCCCCC3)[nH]2)cc1
CHEMBL1835326,Cc1ccc2oc(=O)c(-c3cccc(O)c3)cc2c1,IC50,'=',35040,nM,4.46,Cc1ccc2oc(=O)c(-c3cccc(O)c3)cc2c1
CHEMBL4175062,CC1CCC(=NNc2nc(-c3cccc([N+](=O)[O-])c3)cs2)CC1,IC50,'=',4250,nM,5.37,CC1CCC(=NN=c2[nH]c(-c3cccc([N+](=O)[O-])c3)cs2)CC1
CHEMBL4164415,O=[N+]([O-])c1cccc(-c2csc(NN=C3CCCCCC3)n2)c1,IC50,'=',1590,nM,5.8,O=[N+]([O-])c1cccc(-c2csc(=NN=C3CCCCCC3)[nH]2)c1
CHEMBL1813519,O=C1NC(=O)c2cc(OCCc3ccccc3)ccc21,IC50,'=',3580,nM,5.45,O=C1NC(=O)c2cc(OCCc3ccccc3)ccc21
